filename start freq energy ac1 voiced
cherokee.aif 1127.0506279562851 160.62138366699219 0.040164180099964142 0.0011320023331791162 0.13036385178565979
cherokee.aif 1133.2764490709778 160.62138366699219 0.059180993586778641 0.0030683286022394896 0.11057211458683014
cherokee.aif 1139.5022701856706 160.62138366699219 0.085941098630428314 0.0068662157282233238 0.29129651188850403
cherokee.aif 1145.7280913003633 160.62138366699219 0.12622843682765961 0.014830863103270531 0.26824355125427246
cherokee.aif 1151.9539124150563 160.62138366699219 0.12880218029022217 0.015645379200577736 0.33982080221176147
cherokee.aif 1158.179733529749 109.40113830566406 0.13669517636299133 0.017423538491129875 0.6584935188293457
cherokee.aif 1167.3204061930489 111.29647827148438 0.13036881387233734 0.016081672161817551 0.84558600187301636
cherokee.aif 1176.3054166585059 110.22114562988281 0.13222850859165192 0.016573430970311165 0.87224096059799194
cherokee.aif 1185.3780857238769 108.84174346923828 0.13657687604427338 0.01769377663731575 0.82756173610687256
cherokee.aif 1194.5657372509263 107.56121826171875 0.13852937519550323 0.01813044585287571 0.86986458301544189
cherokee.aif 1203.8627681633827 107.46454620361328 0.1411442756652832 0.018729874864220619 0.86620748043060303
cherokee.aif 1213.1681625629788 108.06354522705078 0.14144909381866455 0.018816269934177399 0.85502749681472778
cherokee.aif 1222.4219769427482 108.07166290283203 0.13983550667762756 0.018397893756628036 0.87535685300827026
cherokee.aif 1231.6750961478588 106.66301727294922 0.14302408695220947 0.019204510375857353 0.86395597457885742
cherokee.aif 1241.0504171352047 105.83628082275391 0.14965854585170746 0.020975623279809952 0.9203488826751709
cherokee.aif 1250.4989729861829 105.75971984863281 0.15291112661361694 0.02183409221470356 0.90309208631515503
cherokee.aif 1259.9543684006226 105.47366333007812 0.15434589982032776 0.022230964154005051 0.88566267490386963
cherokee.aif 1269.435408414432 158.01080322265625 0.15565210580825806 0.022572485730051994 0.63841980695724487
cherokee.aif 1278.9109049962769 320.96676635742188 0.15696331858634949 0.022964159026741982 0.66529637575149536
cherokee.aif 1285.2060141358304 316.291015625 0.15373383462429047 0.022011395543813705 0.68219983577728271
cherokee.aif 1288.3676593730759 319.01138305664062 0.1574244350194931 0.022994052618741989 0.68170911073684692
cherokee.aif 1291.5023436389101 315.8280029296875 0.15091538429260254 0.0212141964584589 0.70288878679275513
cherokee.aif 1294.6686240803169 315.38482666015625 0.14999443292617798 0.020908178761601448 0.68839257955551147
cherokee.aif 1297.8393537703062 317.14163208007812 0.15125812590122223 0.021105891093611717 0.66059219837188721
cherokee.aif 1300.9925189559756 314.659423828125 0.14290270209312439 0.018895059823989868 0.65017002820968628
cherokee.aif 1304.1705582682255 156.99644470214844 0.13868311047554016 0.01772591657936573 0.64312559366226196
cherokee.aif 1310.5401291859332 104.16041564941406 0.12741962075233459 0.01494084857404232 0.8966478705406189
cherokee.aif 1320.1407050782027 312.77493286132812 0.11800675839185715 0.012783835642039776 0.63490867614746094
cherokee.aif 1323.3378921037072 314.35958862304688 0.12148578464984894 0.013533814810216427 0.6427692174911499
cherokee.aif 1326.5189624713018 320.0592041015625 0.12494546175003052 0.014114272780716419 0.64214956760406494
cherokee.aif 1329.6433845272086 317.34548950195312 0.12174028903245926 0.013436779379844666 0.63930869102478027
cherokee.aif 1332.7945242837864 317.701904296875 0.12905801832675934 0.015079335309565067 0.63289624452590942
cherokee.aif 1335.9421289547624 323.52923583984375 0.13407060503959656 0.016114791855216026 0.60132157802581787
cherokee.aif 1339.0330398068857 106.89910125732422 0.13198220729827881 0.015739407390356064 0.76452666521072388
cherokee.aif 1348.3876552139352 106.86405181884766 0.1287645548582077 0.014943446964025497 0.69049465656280518
cherokee.aif 1357.7453390521016 107.70930480957031 0.11899011582136154 0.012879112735390663 0.6644517183303833
cherokee.aif 1367.0295877308292 109.40050506591797 0.11793999373912811 0.012620094232261181 0.67382341623306274
cherokee.aif 1376.1703134806389 110.44181823730469 0.12041517347097397 0.01281768549233675 0.71810191869735718
cherokee.aif 1385.2248548545142 112.25437164306641 0.11255048215389252 0.011209448799490929 0.52771198749542236
cherokee.aif 1394.1331940676921 111.82020568847656 0.10800500214099884 0.010272006504237652 0.4597356915473938
cherokee.aif 1411.9298683919487 113.167724609375 0.098987028002738953 0.0089596239849925041 0.59390079975128174
cherokee.aif 1420.7663103796008 115.77890014648438 0.09526592493057251 0.0084463423117995262 0.77222365140914917
cherokee.aif 1429.4034629022551 117.27083587646484 0.10277771204710007 0.0097500495612621307 0.76567482948303223
cherokee.aif 1437.9307323001801 117.16766357421875 0.10426681488752365 0.010084540583193302 0.7044910192489624
cherokee.aif 1446.4655103227624 116.42362213134766 0.10030962526798248 0.0094314459711313248 0.56690913438796997
cherokee.aif 1455.0548324206588 113.03116607666016 0.087141700088977814 0.0072390884160995483 0.52320140600204468
cherokee.aif 1463.9019496546759 113.03116607666016 0.061691127717494965 0.0036763150710612535 0.38454657793045044
cherokee.aif 1472.7490668886931 108.17028045654297 0.028482723981142044 0.00079503789311274886 0.51292568445205688
cherokee.aif 1481.9937505477117 108.17028045654297 0.016005154699087143 0.0002404805418336764 0.2434154748916626
cherokee.aif 1491.2384342067301 108.17028045654297 0.011335526593029499 0.00010107251000590622 0.22363774478435516
cherokee.aif 1500.4831178657485 108.17028045654297 0.013233775272965431 0.00010296742402715608 0.27883812785148621
cherokee.aif 1509.7278015247671 108.17028045654297 0.01536864135414362 0.00011962634016526863 0.38393476605415344
cherokee.aif 1518.9724851837855 108.17028045654297 0.01738559827208519 0.00013098666386213154 0.40006393194198608
cherokee.aif 1528.2171688428039 108.17028045654297 0.018693944439291954 0.00012083269393770024 0.4125734269618988
